time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.394868574201,-2.90927325515,18.6962969951,6.06565012455,0.171198474867,0.0,-0.552046953576,-3.17409575866,4.92520954981,-0.116951782176,0.148164368919,0.0,449.5913566720827,449.6250948615696,450.28449509056645,450.6306816003791
3.1200000000000023,0.358429542305,-3.10400128499,18.9926192926,6.05861471203,0.180575306275,0.0,-0.663365804263,-3.31743243694,4.95148572665,-0.117873558376,0.168908877863,0.0,448.30516102901987,450.01032592998956,451.4818977603131,451.39541267420753
3.1800000000000024,0.315569791433,-3.30693563381,19.2881351544,6.05167890071,0.190818176423,0.0,-0.766111544054,-3.44764127322,4.89869840201,-0.111397055175,0.174096535942,0.0,425.31611831200973,425.7896065935125,425.2376407595787,425.7795618161816
3.2400000000000024,0.266131462444,-3.51809128427,19.5816386774,6.04540016949,0.201815946669,0.0,-0.882721385301,-3.59142179758,4.88416526902,-0.093748135945,0.197217168948,0.0,439.30376921283283,441.2494001648659,437.6655280667638,439.12234700020895
3.3000000000000025,0.208748054212,-3.73884757856,19.8777243055,6.03950906465,0.213655280147,0.0,-1.03111985718,-3.76754493646,4.9840862289,-0.108985941793,0.197531166797,0.0,477.66056745222375,477.7196090233613,477.7861839932091,476.61515364185345
3.3600000000000025,0.143512800227,-3.96886256469,20.1739429962,6.03301568016,0.226173417673,0.0,-1.14433518936,-3.90018264272,4.88961279578,-0.106740662232,0.224673551999,0.0,414.5349966460574,416.95891798122074,415.96131376431856,416.14675348293673
3.4200000000000026,0.0704763699572,-4.2078122742,20.4678013756,6.02659472343,0.239973024161,0.0,-1.2913561991,-4.06529962918,4.90469738025,-0.107571792581,0.238922687949,0.0,453.65188420751986,454.8458583069383,453.8687483832542,453.7922357504788
3.4800000000000026,-0.0119592625343,-4.45712064783,20.7637027687,6.02012605478,0.254449532397,0.0,-1.45772799445,-4.24543679071,4.95739665051,-0.108293775685,0.245599400558,0.0,468.05197744189786,468.6262354990411,468.5219382596438,468.45622752135665
3.5400000000000027,-0.105480938754,-4.71817715447,21.065638432,6.01388883094,0.269104524218,0.0,-1.66096794391,-4.45680780153,5.10515213894,-0.0964492844715,0.24141035637,0.0,501.2325955163336,500.98029753877336,499.8020693326925,500.65656305720574
3.6000000000000028,-0.209948787631,-4.9905372638,21.3708253415,6.00861031093,0.283992472906,0.0,-1.82244556928,-4.62227637129,5.0668839878,-0.0749053567708,0.258979636206,0.0,444.61889564174857,446.11734739470353,444.5648364797887,446.3203643833119
3.660000000000003,-0.323642004271,-5.27225524222,21.6712516978,6.00459642442,0.299767706545,0.0,-1.96849622512,-4.76872585302,4.94694883625,-0.0543959689443,0.269808866935,0.0,417.6749908942793,418.6927419113454,418.29595477832487,420.0748300103913
3.720000000000003,-0.446120860093,-5.56264505183,21.9637365483,6.00185668094,0.315702727506,0.0,-2.11531208149,-4.91129114677,4.80229357759,-0.032277131224,0.255432885014,0.0,411.0489335532611,409.8499334254086,409.6155101989123,411.57677605936897
3.780000000000003,-0.578067907194,-5.862014341,22.2487275925,5.99984938888,0.33122598466,0.0,-2.28407521677,-5.06792878684,4.69688643899,-0.035920450984,0.264585480718,0.0,425.39019483055324,426.24376141372665,425.5601139333909,425.2475634438908
3.840000000000003,-0.721160642742,-6.17146478975,22.5294543282,5.99769070501,0.346881125914,0.0,-2.48687522715,-5.24722732584,4.65962143028,-0.0360935150914,0.252358440745,0.0,451.277435948883,450.3565060460902,451.23337163594755,451.21884268668674
3.900000000000003,-0.876455419167,-6.49154587284,22.8072012445,5.99615135611,0.362289704942,0.0,-2.6907437667,-5.42229492343,4.59767060639,-0.0103190438263,0.264471603459,0.0,444.16290520636755,445.2214244565652,444.06133943927125,446.1708929655503
3.960000000000003,-1.04443410836,-6.82231824705,23.0815940241,5.99591023472,0.378325794187,0.0,-2.90971795196,-5.60347946679,4.54769487071,0.0062851082528,0.27233409732,0.0,450.93966829457895,451.6452249905251,450.6653910891337,452.005873128368
4.020000000000002,-1.22422827931,-7.16285998695,23.3490372062,5.99630949134,0.394681253467,0.0,-3.08459623499,-5.74814764645,4.36683836827,0.00738259831752,0.273098702309,0.0,404.7477869819924,404.899659335206,406.57031440868406,406.66855753019325
4.080000000000001,-1.41569607043,-7.51276454057,23.6077297311,5.9967160625,0.411186717884,0.0,-3.29883653415,-5.91542376459,4.25545806539,0.00553487159086,0.278796317162,0.0,432.5252463008327,433.08360718363355,432.80828782820896,432.65260184869675
4.14,-1.61931733917,-7.87212038816,23.8575276064,5.99747967036,0.427840449552,0.0,-3.4897183781,-6.06332965411,4.07076549919,0.0242055058847,0.274978569667,0.0,406.3801224210403,406.12358278383095,406.7213994530343,408.3905465517676
4.199999999999998,-1.83889759684,-8.24300751064,24.1050762719,5.99897425227,0.444659785105,0.0,-3.83072975409,-6.29909565877,4.17841808697,0.026281988642,0.289281925377,0.0,510.3689598871923,511.45704750971595,510.21969156583214,510.36795645667473
4.259999999999997,-2.07876070388,-8.6277077691,24.3577803203,6.00117780426,0.462117531055,0.0,-4.16582385681,-6.52379649848,4.24273998046,0.0520687347281,0.294120316349,0.0,501.7776122901529,502.20410908511684,501.189905018148,503.06142243827276
4.319999999999996,-2.33620198438,-9.02426997492,24.6086126034,6.00464529042,0.479366316686,0.0,-4.41673631694,-6.69487920384,4.11735879787,0.0672994830046,0.268967715239,0.0,442.61851455024066,440.6266732434959,440.76006530211487,442.01966139676205
4.379999999999995,-2.60802203273,-9.43060767534,24.8500601233,6.00821722411,0.495109262606,0.0,-4.64505906164,-6.84980100729,3.93036236005,0.0356691769532,0.244092435215,0.0,421.0276737788772,418.94226110695683,422.06786721097575,419.3307554954796
4.439999999999993,-2.89662489328,-9.84769514004,25.0852470459,6.00996877165,0.509877883276,0.0,-4.97582465585,-7.05289708382,3.90732434341,0.0112875255496,0.249951864901,0.0,482.0705191174742,482.5685561244081,483.1250601244983,481.2829208300981
4.499999999999992,-3.20339513608,-10.2760525487,25.3155222086,6.01060991521,0.524675758696,0.0,-5.25075097217,-7.22580370204,3.76732957582,0.0094541170701,0.239007176233,0.0,444.63913730684766,443.8021693727739,445.12981462172405,444.9795841812432
4.559999999999991,-3.52561652911,-10.7142454195,25.53513326,6.01082907717,0.539713465111,0.0,-5.49094262993,-7.38092240603,3.55232635674,-0.0116691942722,0.267204983073,0.0,416.2281664189682,418.75556048160905,420.2093664234597,418.3736026289218
4.6199999999999894,-3.86249133384,-11.1618261578,25.7417517514,6.0096506103,0.555476775873,0.0,-5.73920578179,-7.53876560216,3.33404893013,-0.0446431756984,0.251801417368,0.0,420.05758045417736,418.7930164281553,420.5615641164836,417.69465877342566
4.679999999999988,-4.21631807481,-11.6197576331,25.9379532883,6.00644408431,0.570963015247,0.0,-6.05572804266,-7.72585168359,3.20418336129,-0.0838176378725,0.268391249755,0.0,456.0312303723062,457.41940837191737,458.2519132787374,455.1240060002682
4.739999999999987,-4.59232830885,-12.0902629757,26.1305181924,6.00113277876,0.586693355097,0.0,-6.47826675003,-7.95774896587,3.2113321377,-0.100143595152,0.24534105754,0.0,512.5949692558792,511.01262713362223,510.51298077265204,509.3408929163104
4.799999999999986,-4.99117862864,-12.5736357177,26.319163276,5.99495485505,0.601011104621,0.0,-6.8171733894,-8.15503390613,3.07459824855,-0.109303100807,0.219806056675,0.0,467.2676016023392,465.3252993350289,467.9177467467617,467.1952300702997
4.859999999999984,-5.40889608912,-13.0682821137,26.4970049364,5.98839729441,0.614453040405,0.0,-7.10727304686,-8.33369349376,2.85185818328,-0.109271857525,0.231357956604,0.0,438.7645522869354,439.7731086030869,438.5482450428678,438.54013228150745
4.919999999999983,-5.8453208659,-13.5742423454,26.6627612155,5.98224564836,0.629010466325,0.0,-7.44058612766,-8.53205054832,2.67116947858,-0.0916392268067,0.258828982208,0.0,459.3845815053305,461.6139985404397,459.43006784617006,460.81755377443017
4.979999999999982,-6.30103022774,-14.0918597555,26.8161957908,5.97648847966,0.64430022494,0.0,-7.75023179209,-8.7222952143,2.44138511209,-0.10638421812,0.245331326464,0.0,447.87748192996435,446.8425229721065,446.275798858032,445.0622240594983
5.0399999999999805,-6.77662194085,-14.6214672312,26.9569724198,5.97046075379,0.658904140099,0.0,-8.10304851227,-8.93165414758,2.2487089119,-0.0906811768523,0.239231475991,0.0,466.82919383368727,466.40895199611316,466.7630206338677,467.97903200856877
